rep, RING, TREE, NETA, NETB, TORUS, GRAPH, SAME, GOODBAD, RAND, SSO
1, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
2, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
3, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
4, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
5, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
6, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
7, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
8, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
9, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
10, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
11, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
12, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
13, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
14, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
15, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
16, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
17, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
18, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
19, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
20, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
21, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
22, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
23, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
24, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
25, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
26, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
27, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
28, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
29, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
30, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
31, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
32, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
33, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
34, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
35, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
36, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
37, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
38, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
39, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
40, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
41, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
42, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
43, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
44, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
45, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
46, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
47, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
48, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
49, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
50, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.6195039527376013e-07, 3.619503986793154e-07
